length_url,length_hostname,nb_dots,nb_hyphens,nb_slash,nb_www,https_token,ratio_digits_url,nb_subdomains,nb_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,nb_extCSS,ratio_extRedirection,ratio_extErrors,external_favicon,links_in_tags,ratio_intMedia,ratio_extMedia,safe_anchor,domain_with_copyright,domain_registration_length,domain_age,web_traffic,google_index,page_rank
101,6,2,0,5,0,0,0,2,0,11,0,3,3,3,19,3,19,7.272727273,3,7.7,38,0.447368421,0.552631579,0,0.142857143,0,1,45.45454545,100,0,40,1,275,3743,0,1,2
41,19,3,0,4,1,1,0,3,0,5,4,3,3,3,11,11,6,5.2,7,4,0,0,0,0,0,0,0,0,0,0,0,1,62,5416,435027,0,3
43,35,4,0,3,0,1,0.093023256,3,0,4,0,4,4,0,10,10,0,7,7,0,1,1,0,0,0,0,0,0,0,0,0,0,290,1901,0,1,0
15,8,1,0,2,0,1,0,1,0,1,0,5,5,0,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,81,3937,0,0,2
42,10,3,3,3,1,1,0.071428571,3,2,7,3,1,3,1,9,3,9,3.714285714,3,4,37,0.864864865,0.135135135,0,0.4,0.2,0,100,100,0,37.5,0,1001,6668,1677903,1,4
51,15,1,3,4,0,1,0,1,1,5,1,3,11,3,11,11,7,7,11,6,157,0.356687898,0.643312102,3,0.198019802,0.099009901,1,50,0,100,42.7184466,0,3621,4413,225825,0,5
48,27,3,3,4,1,1,0,3,0,8,3,2,2,3,6,6,4,3.75,3.8,3.666666667,0,0,0,0,0,0,0,0,0,0,0,0,361,3983,0,1,0
49,19,1,0,5,0,1,0,1,0,4,1,3,15,3,15,15,8,8.5,15,6.333333333,209,0.899521531,0.100478469,0,0.619047619,0.095238095,0,100,100,0,76.66666667,1,304,7732,81846,0,5
25,13,1,1,3,0,0,0,1,0,3,0,1,3,1,5,5,1,3,4,1,22,0.954545455,0.045454545,0,1,0,0,100,100,0,75,1,275,2647,0,0,1
49,15,2,2,5,1,0,0.020408163,2,0,7,3,1,3,1,8,7,8,4.428571429,5,4.2,326,0.714723926,0.285276074,1,0.053763441,0.021505376,1,78.57142857,34.57943925,65.42056075,73.68421053,1,59,9285,121,0,7
48,25,3,1,3,0,1,0.020833333,3,1,5,2,3,7,3,13,13,6,6.6,10,4.333333333,141,0.90070922,0.09929078,0,0.214285714,0.142857143,0,89.36170213,100,0,40,0,353,8047,1577,0,5
108,25,4,1,6,1,1,0.037037037,3,1,12,4,2,3,2,23,17,23,7.166666667,10,6.6,10,0.9,0.1,0,0,0,0,75,0,0,0,0,200,531,0,1,0
39,20,2,0,4,0,1,0,2,0,3,2,4,17,4,17,17,5,8.666666667,17,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1028,0,1,0
80,20,4,3,5,1,1,0,3,2,9,4,3,3,3,10,9,10,6.444444444,6,6.571428571,146,0.883561644,0.116438356,0,0.411764706,0.058823529,0,83.33333333,63.63636364,36.36363636,65.71428571,1,145,5334,1137149,1,4
36,17,2,1,3,1,1,0,2,2,4,3,3,3,4,9,9,6,5.5,6,5,60,0.216666667,0.783333333,0,0.212765957,0.127659574,0,100,0,0,14.54545455,1,69,7602,2368410,1,4
28,19,2,1,3,1,0,0,2,0,3,4,3,3,0,6,6,0,4.666666667,4.666666667,0,416,0.612980769,0.387019231,8,0.02484472,0.01242236,1,34.48275862,4,96,13.04347826,1,161,6460,1119897,0,4
33,14,2,0,3,0,0,0.060606061,2,0,3,2,3,3,10,10,5,10,6,4,10,8,0.125,0.875,1,0,0,1,0,0,0,0,0,2430,1953,4365,1,3
23,14,3,0,3,1,0,0,3,0,2,3,3,3,0,3,3,0,3,3,0,168,0.642857143,0.357142857,0,0.133333333,0.016666667,0,55.55555556,95.83333333,4.166666667,17.46031746,0,1156,-1,7600,0,4
77,18,2,5,4,1,0,0,2,0,9,3,2,3,2,10,10,9,6.333333333,6.5,6.285714286,319,0.63322884,0.36677116,3,0.111111111,0.017094017,1,50,97.4137931,2.586206897,19.16666667,1,984,5224,137,0,8
342,19,5,6,5,1,0,0.415204678,3,0,30,17,2,3,2,34,8,34,9.9,5.5,10.21428571,31,0.483870968,0.516129032,0,0.4375,0.625,1,66.66666667,100,0,0,1,0,-1,1554194,1,2
38,29,2,1,3,0,0,0.131578947,2,0,3,1,6,6,0,9,9,0,7.666666667,7.666666667,0,3,1,0,0,0,0,0,100,0,0,0,0,177,189,0,1,2
73,22,2,5,4,1,1,0,2,2,9,3,3,3,4,14,14,7,6,8.5,5.285714286,148,0.695945946,0.304054054,3,0.333333333,0.111111111,1,44.82758621,66.66666667,33.33333333,25.92592593,1,7,6203,38365,1,5
33,15,2,0,4,1,0,0,2,0,4,3,3,3,4,7,7,4,4.5,5,4,53,0.490566038,0.509433962,0,0.074074074,0,1,58.33333333,0,0,0,1,204,5639,2,0,10
67,17,3,1,6,1,1,0,3,0,9,5,2,3,2,9,9,9,5.333333333,6,5.142857143,0,0,0,0,0,0,0,0,0,0,0,0,42,1785,7811868,1,2
39,18,2,0,4,0,0,0.051282051,2,1,4,0,2,5,2,9,8,9,6,6.5,5.5,72,0.652777778,0.347222222,0,0.64,0,0,100,100,0,56.14035088,0,873,6431,15489,1,5
24,15,2,0,3,1,0,0,2,0,2,3,3,3,0,7,7,0,5,5,0,323,0.959752322,0.040247678,1,0,0.153846154,1,97.5308642,94.73684211,5.263157895,46.66666667,1,302,2254,219358,0,4
26,17,2,0,3,1,0,0,2,0,2,4,3,3,0,10,10,0,6.5,6.5,0,53,0.867924528,0.132075472,1,0.285714286,0,1,90.90909091,66.66666667,33.33333333,85,0,0,-1,543542,0,3
39,7,2,0,6,0,0,0.128205128,2,0,6,0,3,3,3,6,3,6,3.666666667,3,3.8,0,0,0,0,0,0,0,0,0,0,0,1,245,9253,21542,0,6
62,22,3,1,3,1,1,0.35483871,3,1,5,5,3,3,32,32,7,32,9.6,4,32,0,0,0,0,0,0,0,0,0,0,0,0,18,5825,0,1,0
41,13,2,1,4,0,1,0,2,1,5,1,3,9,3,9,9,6,5.2,9,4.25,41,0.829268293,0.170731707,0,0.142857143,0,0,83.33333333,62.5,37.5,0,0,292,1899,507771,1,1
40,31,2,0,3,0,0,0,2,0,2,0,8,8,0,18,18,0,13,13,0,14,0.071428571,0.928571429,0,0.846153846,0.615384615,1,0,0,0,14.28571429,0,374,7295,0,1,5
51,26,3,2,3,1,1,0,3,0,6,3,3,3,4,9,9,7,5.833333333,6.666666667,5,8,0.875,0.125,0,1,0,0,100,100,0,50,0,262,4120,632334,0,3
59,12,2,3,5,1,0,0.06779661,2,1,8,3,3,3,3,8,5,8,5.125,4,5.5,665,0.882706767,0.117293233,0,1.038461538,0.282051282,0,100,46.36363636,53.63636364,95,1,366,3650,7053,1,5
50,20,3,0,5,1,0,0,3,0,6,3,1,3,1,12,12,8,5.5,7.5,4.5,77,0.896103896,0.103896104,0,0,0,1,0,100,0,75,1,3483,8044,2580,0,6
52,25,2,1,4,1,1,0.057692308,2,1,4,3,2,2,18,18,13,18,9.25,6.333333333,18,103,0.932038835,0.067961165,1,0.285714286,0,1,81.81818182,100,0,0,1,0,6831,0,1,0
43,15,2,1,4,0,1,0,2,1,5,0,2,11,2,11,11,7,5.6,11,4.25,21,0.238095238,0.761904762,1,0.3125,0.1875,1,0,0,100,44.44444444,0,114,3904,0,1,0
94,42,3,4,5,0,1,0.127659574,3,1,10,6,2,8,2,30,30,7,7.5,19,4.625,57,0.122807018,0.877192982,3,0.16,0,1,0,16.66666667,83.33333333,10,0,278,4183,0,1,3
60,15,4,0,4,1,1,0,3,1,6,4,3,3,3,15,7,15,7.333333333,5,8.5,77,0.987012987,0.012987013,0,0,0,0,100,100,0,83.33333333,0,519,2403,62284,0,3
18,11,1,0,2,0,1,0,1,1,1,0,6,6,0,6,6,0,6,6,0,105,0.80952381,0.19047619,0,0.3,0,1,85.71428571,100,0,12.5,1,0,-1,1111694,0,2
204,27,2,1,5,0,0,0.132352941,2,0,11,2,1,7,1,65,15,65,16.45454545,11,17.66666667,12,0.583333333,0.416666667,1,0,0,1,40,0,0,0,0,3353,7968,892,0,7
94,24,7,0,4,0,0,0.159574468,3,1,10,2,3,5,3,19,7,19,7.3,6,7.857142857,1,0,1,0,0,0,0,0,0,100,0,0,2975,8346,1,0,10
41,33,4,1,3,0,1,0,3,2,5,1,3,3,0,7,7,0,5.2,5.2,0,20,0.95,0.05,0,0,0,0,87.5,0,0,0,0,170,-1,0,1,0
19,11,2,0,3,0,1,0.157894737,2,0,2,0,1,1,0,5,5,0,3,3,0,45,1,0,0,0,0,0,100,100,0,0,1,307,1154,0,1,0
35,22,2,1,3,0,1,0.028571429,2,0,4,0,1,3,1,14,14,3,5.25,8.5,2,0,0,0,0,0,0,0,0,0,0,0,0,44,3608,0,1,0
63,26,3,0,6,0,1,0,3,0,7,1,3,22,3,22,22,9,6.571428571,22,4,23,0.173913043,0.826086957,3,0.052631579,0.052631579,1,0,0,100,60,0,51,2870,0,1,2
53,21,2,0,6,1,1,0.075471698,2,1,6,5,3,3,3,13,13,7,6.166666667,8,5.25,0,0,0,0,0,0,0,0,0,0,0,0,237,5972,0,1,0
75,44,4,3,6,0,1,0,3,0,11,2,1,1,1,9,7,9,4.818181818,4.857142857,4.75,21,0.19047619,0.80952381,1,0.176470588,0,1,0,20,80,25,1,228,5616,0,1,5
35,27,2,0,2,0,0,0.114285714,2,1,2,0,8,8,0,15,15,0,11.5,11.5,0,24,0,1,3,0,0,1,0,0,0,0,0,0,6381,0,1,3
210,14,4,1,3,2,0,0.066666667,3,0,33,15,1,3,1,40,6,40,5,4.5,5.032258065,0,0,0,0,0,0,0,0,0,0,0,0,2974,8348,1,0,10
44,13,1,2,3,0,0,0,1,0,4,1,5,9,5,9,9,8,7.25,9,6.666666667,109,0.871559633,0.128440367,0,0.285714286,0,0,100,80,20,43.47826087,1,1384,4825,128305,0,5
150,40,5,0,4,0,1,0.486666667,3,0,7,17,3,3,3,88,19,88,18.71428571,8.25,32.66666667,8,1,0,0,0,0,0,0,0,0,0,0,343,4405,0,1,0
39,22,3,1,4,1,1,0,3,1,4,3,2,3,2,14,14,4,5.75,8.5,3,0,0,0,0,0,0,0,0,0,0,0,0,161,570,0,1,2
64,15,2,1,9,1,1,0,2,0,9,3,3,3,3,8,8,6,5,5.5,4.857142857,33,0.242424242,0.757575758,5,0,0,1,0,0,100,70,0,0,3381,6240092,1,2
106,20,4,4,7,1,0,0.160377358,3,0,14,6,1,3,1,12,10,12,5.642857143,6.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,433,4681,4701900,0,3
34,20,2,0,4,0,0,0,2,0,3,0,4,7,4,9,9,4,6.666666667,8,4,52,0.980769231,0.019230769,0,0,0,0,85.71428571,100,0,100,0,0,-1,5496959,0,0
65,16,2,0,4,0,0,0,2,0,9,1,2,2,2,13,9,13,5,5.5,4.857142857,822,0.903892944,0.096107056,0,0.291139241,0.050632911,0,100,100,0,63.92694064,0,901,7133,12,0,7
60,14,3,1,8,1,1,0.033333333,3,0,10,3,2,3,2,7,7,7,4.1,5,3.875,33,0.242424242,0.757575758,5,0,0,1,0,0,100,70,0,266,2290,10725245,1,2
25,14,1,0,4,0,1,0,1,2,2,0,2,10,2,10,10,2,6,10,2,7,0.857142857,0.142857143,0,1,0,0,100,0,0,0,0,200,896,0,1,0
39,21,2,0,4,1,1,0.128205128,2,1,4,5,3,3,4,13,13,5,6.25,8,4.5,182,0.626373626,0.373626374,2,0.014705882,0.014705882,1,72.22222222,100,0,11.94029851,1,1865,6901,11507,0,5
38,15,3,1,4,1,1,0,3,0,6,3,3,3,3,5,4,5,3.833333333,3.333333333,4.333333333,335,0.970149254,0.029850746,0,0.5,0.3,0,94.73684211,98.64864865,1.351351351,89.74358974,1,118,3899,207904,0,4
129,8,2,1,6,0,0,0.023255814,2,0,15,0,1,4,1,15,4,15,6.533333333,4,6.714285714,11,0.909090909,0.090909091,0,0,0,0,100,50,50,0,0,213,-2,9675493,1,0
52,15,2,2,5,1,0,0,2,0,7,3,2,3,2,8,7,8,4.857142857,5,4.8,280,0.807142857,0.192857143,0,0.481481481,0,0,92.85714286,95.83333333,4.166666667,31.57894737,0,342,9224,18386,0,5
30,14,3,0,4,0,1,0.366666667,3,0,9,2,2,2,2,7,3,7,3.222222222,2.75,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
33,24,2,0,3,0,0,0,2,0,2,4,9,9,0,10,10,0,9.5,9.5,0,105,0.619047619,0.380952381,9,0.075,0,1,68.08510638,0,100,33.33333333,0,586,7449,0,0,8
118,27,3,6,5,0,1,0.076271186,3,1,12,12,4,7,4,15,15,12,8,11,7.4,8,0.375,0.625,1,0,0,1,40,0,0,0,1,2184,7287,0,0,4
27,20,1,1,2,0,1,0,1,1,2,0,6,6,0,10,10,0,8,8,0,58,0.913793103,0.086206897,1,0,0,1,57.14285714,100,0,100,1,0,2625,8571696,0,2
78,16,3,0,9,0,1,0.166666667,3,0,13,5,1,4,1,7,7,6,4.230769231,5.5,4,0,0,0,0,0,0,0,0,0,0,0,1,495,11192,1465,0,6
35,27,2,1,3,0,1,0.028571429,2,1,3,3,5,5,0,11,11,0,7,7,0,7,1,0,0,0,0,0,100,100,0,0,0,83,2839,0,1,2
32,18,1,1,4,0,1,0,1,2,3,0,2,2,5,12,12,5,6.333333333,7,5,140,0.971428571,0.028571429,1,0.25,0,1,98.07692308,100,0,96,1,0,-1,5497323,1,0
64,39,5,3,4,0,1,0.0625,3,0,10,2,1,1,2,9,9,7,4.4,5,3.5,22,0.181818182,0.818181818,1,0.166666667,0,1,0,16.66666667,83.33333333,25,1,228,5615,0,1,5
38,29,2,1,3,0,0,0.078947368,2,0,3,0,6,6,0,9,9,0,7.666666667,7.666666667,0,3,1,0,0,0,0,0,100,0,0,0,0,177,189,0,1,2
24,15,3,0,3,1,0,0,3,0,2,4,3,3,0,4,4,0,3.5,3.5,0,67,0.835820896,0.164179104,1,0.181818182,0,1,46.66666667,92.30769231,7.692307692,100,0,1213,4996,179875,0,4
68,15,3,0,5,1,1,0,3,1,6,5,3,3,4,22,7,22,8.666666667,5,10.5,49,0.755102041,0.244897959,3,0.333333333,0,1,62.5,0,100,93.33333333,0,127,3526,24047,0,5
126,50,4,1,5,0,0,0.166666667,3,0,12,8,2,3,2,17,13,17,8.25,8.4,8.142857143,51,1,0,0,0,0,0,100,100,0,100,1,25,3993,5707171,1,0
41,16,2,0,4,0,0,0,2,0,5,0,2,2,4,9,9,6,5,5.5,4.666666667,339,0.943952802,0.056047198,0,0.473684211,0,0,100,100,0,72.46376812,1,905,7130,12,0,7
48,16,2,0,4,0,0,0,2,0,6,1,2,2,4,9,9,6,5.166666667,5.5,5,215,0.911627907,0.088372093,0,0.263157895,0.105263158,0,100,100,0,58.69565217,0,901,7134,13,0,7
29,21,2,0,3,1,1,0,2,0,2,4,3,3,0,13,13,0,8,8,0,9,0.333333333,0.666666667,1,0.333333333,0.166666667,1,50,0,0,25,0,114,3904,0,0,2
24,15,2,0,3,1,0,0,2,0,2,3,3,3,0,7,7,0,5,5,0,72,0.861111111,0.138888889,1,0,0.5,1,66.66666667,100,0,25,0,2864,2980,1168093,0,2
50,17,3,0,4,1,0,0.02,3,0,7,4,3,3,3,9,9,5,4.571428571,6,4,1294,0.99690881,0.00309119,1,0,0,1,71.42857143,100,0,100,0,1703,7427,193,0,7
126,50,4,1,4,0,1,0.119047619,3,1,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,51,1,0,0,0,0,0,100,100,0,100,1,25,3992,5697976,1,0
39,11,2,0,6,1,0,0,2,0,5,4,2,3,2,8,3,8,4.4,3,5.333333333,177,0.943502825,0.056497175,1,0,0,1,76,100,0,92,1,263,8627,5781,0,6
102,15,1,1,9,0,1,0.196078431,1,1,9,8,2,11,2,32,11,32,9.222222222,11,9,88,0.897727273,0.102272727,0,0.555555556,0.222222222,0,85.71428571,100,0,85.71428571,0,145,2047,0,1,0
31,23,2,0,3,1,1,0.064516129,2,0,2,3,3,3,0,15,15,0,9,9,0,46,0.608695652,0.391304348,1,0.222222222,0,1,64.28571429,100,0,38.88888889,1,496,2425,0,0,2
86,22,3,1,4,1,1,0.279069767,3,0,8,5,3,3,3,32,7,32,8.5,4,13,0,0,0,0,0,0,0,0,0,0,0,0,18,5826,0,1,0
78,16,2,4,8,1,0,0.102564103,2,0,11,5,2,3,2,9,8,9,5,5.5,4.888888889,259,0.544401544,0.455598456,1,0.144067797,0.06779661,1,4.761904762,0,100,98.8372093,1,507,6068,4211,0,4
29,20,3,0,3,1,0,0,3,0,2,3,3,3,0,9,9,0,6,6,0,138,0.166666667,0.833333333,2,0.043478261,0.008695652,1,20,83.33333333,16.66666667,7.96460177,0,0,3477,7290834,0,2
33,12,2,0,3,1,1,0.212121212,2,2,4,4,3,3,5,7,4,7,4.75,3.5,6,579,0.747841105,0.252158895,4,0.006849315,0.006849315,1,0,1.298701299,98.7012987,66.66666667,1,1261,8965,70,0,8
27,12,1,1,4,0,1,0,1,0,3,1,3,3,6,6,4,6,4.333333333,3.5,6,8,0,1,1,0.125,0,1,0,0,100,0,0,723,7,0,0,0
24,15,2,0,3,1,0,0,2,0,2,3,3,3,0,8,8,0,5.5,5.5,0,24,0.833333333,0.166666667,0,0.5,0.25,0,100,0,0,71.42857143,1,0,-1,373207,0,2
39,20,2,0,4,1,0,0,2,0,3,3,3,3,9,12,12,9,8,7.5,9,226,0.845132743,0.154867257,1,0.171428571,0.142857143,1,80.76923077,80.35714286,19.64285714,48.48484848,0,479,6096,83476,0,4
28,21,2,1,2,0,1,0,2,0,3,0,3,3,0,6,6,0,5,5,0,128,0.7578125,0.2421875,0,1.419354839,0.096774194,0,100,0,100,0,1,1767,5903,0,0,4
102,24,3,0,3,0,1,0.107843137,3,0,6,3,1,7,1,47,12,47,14.16666667,9.5,16.5,224,0.977678571,0.022321429,0,0,0.2,0,93.10344828,100,0,92.85714286,1,217,5627,0,0,5
43,18,2,0,4,1,1,0,2,1,5,3,3,3,3,11,11,8,5.8,7,5,1041,0.994236311,0.005763689,0,0,1,0,100,0,100,100,1,229,4153,124314,1,4
27,19,2,0,3,1,1,0,2,1,2,3,3,3,0,11,11,0,7,7,0,33,0.363636364,0.636363636,2,0.380952381,0.047619048,1,50,40,60,74.35897436,0,349,4764,199026,0,4
101,17,2,9,7,0,1,0.079207921,2,1,15,1,2,4,2,11,8,11,5,6,4.846153846,48,0.4375,0.5625,0,0.481481481,0.111111111,0,45.45454545,80,20,23.07692308,0,117,9744,962,0,7
60,28,3,3,3,1,1,0,3,0,7,5,3,3,4,10,7,10,6.142857143,5.25,7.333333333,43,0.674418605,0.325581395,1,0.857142857,0,1,62.5,0,100,16.66666667,0,124,3163,1323034,0,4
38,13,3,0,3,1,1,0,3,1,6,4,2,3,2,6,6,5,3.833333333,4.5,3.5,452,0.951327434,0.048672566,1,0.363636364,0.090909091,1,95.12195122,98.07692308,1.923076923,55.26315789,1,0,-1,98458,0,4
19,10,1,0,3,0,0,0,1,0,1,0,6,6,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,834,2088,0,1,0
137,15,3,0,4,1,0,0.262773723,3,0,38,4,2,3,2,7,7,5,2.263157895,5,2.111111111,74,0.878378378,0.121621622,0,0.444444444,0,1,90,55.55555556,44.44444444,60,0,220,4162,376041,1,5
263,179,14,1,5,1,1,0.129277567,3,0,24,9,2,2,2,60,60,22,9.5,12.53846154,5.909090909,0,0,0,0,0,0,0,0,0,0,0,0,299,-1,0,1,0
22,6,1,0,3,0,0,0.181818182,1,1,2,0,3,3,7,7,3,7,5,3,7,44,0.545454545,0.454545455,1,0.1,0,1,10,50,50,100,1,0,-1,3536,1,9
89,21,3,0,6,0,1,0.011235955,3,0,11,0,3,17,3,17,17,7,6.181818182,17,5.1,25,1,0,0,0,0,0,100,100,0,100,0,178,918,0,1,0
28,19,2,0,3,1,0,0,2,0,2,3,3,3,0,11,11,0,7,7,0,58,0.293103448,0.706896552,0,0.146341463,0.073170732,1,28.57142857,100,0,25,1,683,5890,2487034,0,3
49,26,3,0,3,0,1,0.020408163,3,1,4,3,3,8,3,13,13,11,8.75,10.5,7,139,0.899280576,0.100719424,0,0.214285714,0.142857143,0,88.88888889,100,0,40,0,353,8046,1577,0,5
45,36,4,2,3,0,0,0.066666667,3,0,6,3,1,1,0,7,7,0,4.5,4.5,0,22,0.181818182,0.818181818,1,0.166666667,0,1,0,16.66666667,83.33333333,25,0,228,5616,0,1,5
30,22,2,0,3,0,1,0,2,1,2,0,8,8,0,10,10,0,9,9,0,197,0.172588832,0.827411168,4,0.09202454,0.024539877,1,24.59016393,3.846153846,96.15384615,5.555555556,0,36,5442,0,0,2
54,10,2,1,5,0,1,0,2,0,6,1,2,7,2,12,7,12,6.5,7,6.4,0,0,0,0,0,0,0,0,0,0,0,0,99,3188,9820235,1,2
29,22,2,0,2,1,1,0,2,1,2,3,3,3,0,15,15,0,9,9,0,26,0.5,0.5,3,0.153846154,0.307692308,1,0,100,0,63.63636364,1,0,-1,0,0,2
86,16,3,1,6,0,1,0,3,0,11,0,2,12,2,13,12,13,5.909090909,12,5.3,6,0.833333333,0.166666667,0,0,0,0,0,0,100,0,0,406,3977,0,1,2
26,18,2,0,3,0,1,0.076923077,2,0,2,0,3,3,0,10,10,0,6.5,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,364,1,0,1,0
83,20,2,0,4,1,0,0.108433735,2,0,9,3,3,3,3,12,12,11,7,7.5,6.857142857,171,0.824561404,0.175438596,0,0.066666667,0.266666667,1,0,91.83673469,8.163265306,100,1,199,4549,146,0,7
49,28,2,1,3,0,0,0,2,1,4,0,3,8,3,15,15,8,8.5,11.5,5.5,4,0.75,0.25,0,0,0,0,100,0,0,0,0,363,1,9657236,1,0
33,12,2,0,3,1,1,0.212121212,2,2,4,3,3,3,5,7,4,7,4.75,3.5,6,555,0.742342342,0.257657658,4,0.006993007,0.006993007,1,0,1.351351351,98.64864865,66.66666667,0,1257,8969,70,0,8
40,18,2,0,4,1,1,0,2,1,4,3,3,3,6,10,10,7,6.5,6.5,6.5,115,0.756521739,0.243478261,0,0.357142857,0,0,90.47619048,0,100,21.875,0,293,9205,692,0,6
56,18,2,3,5,1,1,0,2,0,7,3,3,3,4,10,10,6,5.428571429,6.5,5,176,0.943181818,0.056818182,0,0.2,0,0,83.33333333,50,50,71.42857143,0,1994,8697,25617,1,5
27,18,2,0,3,1,0,0,2,0,2,3,3,3,0,11,11,0,7,7,0,162,0.783950617,0.216049383,0,0.228571429,0.257142857,1,0,75,25,67.64705882,1,145,3873,2192611,0,2
70,33,3,4,3,1,1,0,3,1,8,3,3,3,4,10,10,10,6.5,6.5,6.5,114,0.842105263,0.157894737,1,0.055555556,0,1,36.36363636,83.33333333,16.66666667,0,0,293,4821,151781,0,3
128,120,10,0,3,0,1,0.0546875,3,0,10,6,2,2,0,35,35,0,10.7,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,300,65,0,1,0
25,6,1,0,3,0,1,0.12,1,2,2,0,3,3,11,11,3,11,7,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,6
33,16,2,0,4,1,0,0,2,0,3,4,3,3,7,8,8,7,6,5.5,7,147,0.421768707,0.578231293,8,0,0,1,28.57142857,0,100,100,0,2807,8517,8,0,10
52,16,2,1,4,1,0,0,2,0,5,3,3,3,5,10,8,10,7.2,5.5,8.333333333,177,0.559322034,0.440677966,1,0.128205128,0.012820513,1,0,11.11111111,88.88888889,50,1,900,3118,258,0,7
31,22,2,0,3,1,0,0,2,0,2,3,3,3,0,14,14,0,8.5,8.5,0,357,0.607843137,0.392156863,6,0.014285714,0.014285714,1,7.692307692,98.4375,1.5625,9.6,1,351,7318,19471,0,5
41,32,2,0,3,0,0,0.097560976,2,0,2,1,8,8,0,19,19,0,13.5,13.5,0,15,0,1,3,0,0,1,0,0,0,0,0,374,7295,0,1,5
33,24,2,0,3,1,0,0,2,0,2,4,3,3,0,16,16,0,9.5,9.5,0,27,0.851851852,0.148148148,0,0,0,0,0,100,0,100,1,187,6022,4222108,0,2
32,23,1,1,3,0,0,0,1,0,2,2,6,6,0,11,11,0,8.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,363,1,0,1,0
66,30,3,1,5,1,1,0.03030303,3,0,8,3,1,3,1,22,22,9,6,12.5,3.833333333,17,0.705882353,0.294117647,1,0,0,1,75,100,0,33.33333333,0,307,3346,0,0,1
85,14,2,7,7,1,0,0.094117647,2,0,13,5,1,3,1,9,6,9,4.615384615,4.5,4.636363636,35,0.514285714,0.485714286,0,0.235294118,0.176470588,0,0,0,100,59.375,1,1165,5409,9424,0,6
52,20,2,0,4,0,0,0,2,0,5,3,4,6,4,10,9,10,7.2,7.5,7,898,0.867483296,0.132516704,0,0.378151261,0.134453782,0,100,100,0,69.94949495,1,906,7129,12,0,7
109,19,3,8,4,1,0,0.055045872,3,0,13,5,3,3,3,11,11,10,6.538461538,7,6.454545455,30,0.466666667,0.533333333,0,0.375,0.125,1,75,0,0,56,1,448,4300,17917,0,5
84,20,1,6,4,0,1,0,1,1,8,0,3,16,3,16,16,13,8.125,16,7,120,0.25,0.75,14,0.033333333,0.133333333,1,15,50,50,12.5,0,136,2785,456652,0,4
110,16,2,1,5,0,0,0.127272727,2,1,8,6,4,5,4,30,6,30,11.375,5.5,13.33333333,1,0,1,0,0,0,0,0,0,100,0,0,2976,8346,1,0,10
171,25,2,1,7,0,1,0.304093567,2,0,14,6,2,21,2,32,21,32,10.5,21,9.692307692,13,0.769230769,0.230769231,0,0,0,0,100,66.66666667,33.33333333,33.33333333,1,730,1095,3898136,1,0
17,9,1,0,3,0,1,0,1,0,1,1,6,6,0,6,6,0,6,6,0,10,0.9,0.1,0,0,0,0,75,0,0,0,0,0,-1,1860135,0,3
19,12,1,0,2,0,1,0,1,0,1,0,9,9,0,9,9,0,9,9,0,40,1,0,0,0,0,0,100,100,0,100,0,0,7557,3080310,0,2
98,14,4,0,10,0,1,0.285714286,3,1,18,4,2,2,2,25,3,25,4.944444444,2.75,5.571428571,1,1,0,0,0,0,0,100,0,0,0,0,0,-1,0,1,0
32,24,2,0,3,0,1,0,2,4,2,5,9,9,0,10,10,0,9.5,9.5,0,13,0.461538462,0.538461538,1,0,0,1,40,0,0,100,0,340,2581,3704884,1,4
28,20,3,0,2,1,0,0,3,0,2,5,3,3,0,9,9,0,6,6,0,131,0.86259542,0.13740458,0,0,0,0,89.47368421,96.875,3.125,25,0,0,-1,5759582,0,4
64,31,3,0,5,0,1,0.03125,3,0,7,2,2,11,2,15,15,8,6.571428571,13,4,1,0,1,0,0,0,0,0,0,100,0,0,952,7083,17964,1,3
40,16,2,0,4,0,0,0,2,0,4,0,2,2,4,10,9,10,6.25,5.5,7,589,0.915110357,0.084889643,0,0.28,0.08,0,100,100,0,61.24031008,1,902,7133,12,0,7
132,32,2,1,7,0,0,0.113636364,2,1,10,2,1,2,1,46,14,46,10.9,8.666666667,11.85714286,26,0.115384615,0.884615385,0,0,0.086956522,1,7.692307692,0,0,0,0,381,8019,0,1,4
124,24,2,2,7,0,0,0.048387097,2,1,15,4,1,2,1,27,10,27,6.4,6,6.5,7,0,1,0,0,0.571428571,1,0,0,0,0,0,381,8019,0,1,4
51,18,2,0,6,0,1,0,2,0,6,1,3,14,3,14,14,5,5.833333333,14,4.2,22,0.954545455,0.045454545,0,0,0,0,50,100,0,100,0,270,3747,0,1,2
